[4.9735, 3.4663, 5.5287, 3.5415, 12.6446, 2.4714, 11.7928, 2.1477]
[5.642, 3.9231, 6.2117, 4.0044, 12.5866, 2.5292, 11.7798, 2.2169]
[5.2063, 2.8757, 5.6303, 2.8268, 12.241, 2.4761, 11.5937, 2.0863]
[4.8814, 3.0868, 5.32, 3.146, 12.9335, 2.1484, 12.2247, 1.7927]
[4.7791, 2.7426, 5.1418, 2.7691, 12.7715, 2.3048, 12.1405, 2.127]
[5.1753, 3.0132, 5.7054, 2.9997, 12.1936, 2.7277, 11.3367, 2.2067]
[4.9205, 3.1124, 5.3506, 3.0823, 12.3012, 2.4683, 11.7153, 2.2237]
[5.1895, 3.2313, 5.6212, 3.2649, 12.277, 2.4596, 11.5917, 2.0593]
[4.95, 2.874, 5.6016, 2.8376, 12.4394, 2.7995, 11.3705, 2.2209]
[5.4091, 3.3119, 5.8854, 3.2656, 11.7115, 2.5976, 11.0089, 2.0547]
[4.7553, 2.8272, 5.1273, 2.8073, 11.8852, 2.6574, 11.2447, 2.2642]
[4.377, 2.1488, 4.625, 2.1787, 11.9939, 2.6458, 11.3382, 2.1908]
[5.3355, 3.0391, 5.6642, 3.014, 12.2316, 2.5128, 11.7207, 2.2147]
[4.6223, 2.7302, 4.8841, 2.7795, 12.4664, 2.3818, 11.9296, 2.1342]
[4.806, 2.9214, 5.2426, 2.9783, 12.2594, 2.6789, 11.3804, 2.1367]
[4.9602, 3.1521, 5.4931, 3.2425, 12.758, 2.5575, 11.8527, 2.1474]
[4.8705, 2.782, 5.1017, 2.7843, 11.872, 2.4166, 11.4177, 2.1913]
[4.976, 2.8071, 5.1699, 2.8533, 11.9149, 2.4482, 11.4867, 2.0838]
[4.9068, 3.054, 5.2701, 3.1681, 12.4423, 2.6556, 11.7031, 2.2309]
[4.7708, 2.7022, 5.0794, 2.7418, 11.8808, 2.6545, 11.1782, 2.1434]
[4.662, 2.9426, 4.9021, 3.0061, 12.3965, 2.3205, 11.9285, 2.0953]
[4.6412, 2.7933, 4.8333, 2.8324, 12.002, 2.4813, 11.5955, 2.1774]
[4.3636, 2.5737, 4.5851, 2.611, 12.5953, 2.3832, 12.1183, 2.1547]
[4.5649, 3.1504, 4.9018, 3.2813, 12.5846, 2.416, 11.845, 2.0155]
[4.5522, 2.6782, 4.7705, 2.6983, 12.3846, 2.3317, 11.969, 2.1247]
[5.4884, 3.3783, 5.9467, 3.37, 11.7108, 2.7541, 10.9685, 2.3184]
[4.6639, 2.2011, 5.1327, 2.1316, 12.2892, 2.5173, 11.3239, 1.9202]
[4.9073, 2.6303, 5.146, 2.6403, 11.9719, 2.4867, 11.4876, 2.1866]
[4.6884, 2.8585, 4.9512, 2.9102, 12.1388, 2.5535, 11.6279, 2.2041]
[5.0238, 3.0744, 5.3158, 3.0788, 11.6495, 2.5209, 11.1489, 2.0927]
[5.1094, 2.9268, 5.5545, 2.9126, 11.8879, 2.6618, 11.0678, 2.2246]
[5.0556, 3.6872, 5.4184, 3.8152, 11.5474, 2.6441, 10.7972, 2.0086]
[4.6382, 2.1599, 4.8214, 2.139, 12.1195, 2.4861, 11.7359, 2.1988]
[5.551, 3.1302, 5.9432, 3.065, 11.789, 2.4156, 11.2632, 2.1204]
[4.869, 2.8817, 5.697, 2.6684, 12.2008, 2.804, 11.012, 1.9843]
[4.8239, 2.5564, 5.1143, 2.5859, 12.3633, 2.4039, 11.7309, 2.0078]
[5.0888, 3.4052, 5.6619, 3.488, 12.1457, 2.6263, 11.2147, 2.0291]
[5.23, 3.3252, 5.7857, 3.3383, 12.7094, 2.519, 12.0047, 2.1843]
[5.1225, 3.1761, 5.75, 3.2373, 13.0255, 2.4448, 12.0999, 2.0853]
[5.1786, 3.021, 5.7561, 2.9593, 12.5782, 2.5849, 11.7908, 2.229]
[5.4153, 3.3441, 6.1074, 3.326, 12.5966, 2.5303, 11.6816, 2.001]
[5.3116, 3.4281, 6.0377, 3.4621, 13.0923, 2.428, 12.1145, 2.1922]
[5.1524, 3.6901, 5.7259, 3.8209, 13.3466, 2.4197, 12.5883, 2.2278]
[5.0047, 2.934, 5.7024, 2.8982, 13.1087, 2.4893, 12.0704, 2.2642]
[5.5, 3.1152, 5.9419, 3.0549, 12.3675, 2.5229, 11.7815, 2.3136]
[5.2527, 3.2347, 5.7871, 3.2048, 12.4695, 2.3929, 11.7354, 2.0808]
[5.1782, 3.1179, 5.7123, 3.1186, 12.2432, 2.6268, 11.4282, 2.1223]
[4.9736, 2.9592, 5.5269, 2.9806, 12.9175, 2.4405, 12.0817, 2.0374]
[4.7717, 2.7586, 5.2228, 2.774, 12.8195, 2.4136, 12.0167, 2.1654]
[5.0977, 2.7778, 5.4241, 2.7692, 12.3582, 2.2933, 11.8005, 1.9613]
[4.9113, 2.8148, 5.2753, 2.81, 12.2665, 2.4722, 11.6522, 2.1853]
[4.9014, 2.9653, 5.3444, 3.0117, 13.1438, 2.2593, 12.5004, 2.0814]
[5.1805, 3.3687, 5.7193, 3.4323, 12.563, 2.6265, 11.7109, 2.2645]
[4.5435, 3.1326, 5.0179, 3.2895, 13.2689, 2.5184, 12.424, 2.3045]
[5.3333, 3.0863, 6.057, 3.0424, 12.3503, 2.6695, 11.1802, 2.0462]
[5.1409, 2.7836, 6.0932, 2.6605, 12.4472, 2.9819, 10.8281, 1.9975]
[5.2261, 3.1326, 6.0261, 3.1497, 12.899, 2.6336, 11.7218, 2.1764]
[5.4277, 3.3515, 6.0365, 3.3796, 12.8181, 2.6297, 11.9024, 2.3353]
[5.2471, 3.3872, 5.8741, 3.415, 12.2761, 2.6879, 11.2585, 2.2176]
[4.6214, 2.6074, 5.0345, 2.6171, 12.4922, 2.6547, 11.7052, 2.2656]
[5.1457, 3.0115, 5.9351, 2.971, 12.5655, 2.8242, 11.3652, 2.2071]
[5.2419, 3.104, 5.7692, 3.1129, 12.8907, 2.3529, 12.1273, 2.1152]
[5.2632, 3.0733, 6.0299, 3.0443, 12.7741, 2.5496, 11.5439, 2.0246]
[4.9657, 3.2862, 5.3487, 3.3566, 12.7967, 2.4204, 12.1831, 2.1871]
[5.2376, 3.2525, 5.8844, 3.2733, 12.6037, 2.6122, 11.6752, 2.1547]
[5.349, 3.5806, 6.2148, 3.615, 12.3002, 2.767, 11.0994, 1.9532]
[5.3552, 3.3485, 5.8165, 3.3731, 12.6795, 2.5544, 12.0152, 2.2878]
[4.9756, 2.872, 5.6564, 2.8293, 12.3771, 2.688, 11.2746, 2.0785]
[5.0294, 2.9394, 5.5986, 2.8779, 12.559, 2.4714, 11.7095, 2.1455]
[4.9239, 2.8466, 5.5479, 2.8719, 12.9485, 2.6563, 11.9349, 2.2203]
[5.2304, 2.9607, 5.9448, 2.8869, 12.8236, 2.43, 11.8774, 2.0163]
[5.1345, 3.0622, 5.8696, 3.1041, 12.7507, 2.7321, 11.5279, 2.1366]
[5.1441, 3.2793, 5.875, 3.2954, 12.7009, 2.753, 11.6918, 2.3088]
[4.8932, 3.0303, 5.2584, 3.0996, 12.3913, 2.5837, 11.6652, 2.1681]
[5.0252, 2.6109, 5.4889, 2.5557, 12.3932, 2.5504, 11.6285, 2.1345]
[5.0942, 3.0203, 5.6923, 3.0226, 12.7409, 2.6211, 11.8384, 2.2519]
[5.2471, 3.1862, 6.0519, 3.1794, 12.5868, 2.8465, 11.4132, 2.2893]
[5.2056, 3.4492, 5.7616, 3.4902, 12.9656, 2.2881, 12.211, 2.0801]
[5.0462, 3.2837, 5.6335, 3.3132, 13.0172, 2.2888, 12.2163, 2.1107]
[5.5123, 3.7762, 6.0171, 3.8239, 12.6527, 2.3652, 11.9975, 2.1162]
[5.2969, 3.443, 5.9057, 3.4764, 12.5003, 2.4277, 11.5932, 2.0461]
[5.1389, 3.616, 5.7114, 3.7134, 12.6522, 2.4842, 11.7676, 2.1017]
[5.0045, 2.9527, 5.5652, 2.9592, 12.6857, 2.4888, 11.7889, 2.1271]
[4.9529, 2.7177, 5.4615, 2.6517, 12.5813, 2.5574, 11.8436, 2.141]
[5.0455, 3.2977, 5.7561, 3.3138, 13.2505, 2.326, 12.388, 2.1156]
[4.7586, 2.6817, 5.4111, 2.689, 12.8397, 2.6201, 11.6515, 2.0892]
[5.1592, 3.4141, 5.5943, 3.4394, 12.6086, 2.4594, 11.9926, 2.1541]
[4.8396, 2.9799, 5.3371, 2.9923, 12.4216, 2.5072, 11.5705, 2.1845]
[5.0802, 2.9212, 5.6993, 2.8722, 12.8285, 2.2693, 11.9902, 1.9182]
[4.8486, 2.7744, 5.3702, 2.7494, 12.8627, 2.3338, 12.0895, 1.9511]
[5.0611, 3.1094, 5.6242, 3.1206, 12.471, 2.6, 11.5694, 2.1062]
[4.8565, 2.8792, 5.3672, 2.9315, 12.5153, 2.6602, 11.5675, 2.1534]
[5.3466, 3.3336, 5.9315, 3.3651, 12.3312, 2.5726, 11.4508, 2.0333]
[5.3064, 3.5455, 5.9441, 3.571, 12.688, 2.6073, 11.8456, 2.2829]
[4.8, 2.9573, 5.2573, 3.0211, 12.9109, 2.4621, 12.1328, 2.1003]
[4.9643, 3.1207, 5.5823, 3.1587, 12.7947, 2.5198, 11.8368, 2.0488]
[4.7315, 2.8581, 5.2514, 2.8595, 12.9834, 2.3037, 12.2295, 2.072]
[4.65, 2.6663, 5.0213, 2.7014, 13.1681, 2.2174, 12.5494, 2.0031]
[5.2778, 3.4818, 5.9795, 3.4946, 12.9181, 2.3724, 12.0723, 1.9964]
[4.7032, 3.1389, 5.3257, 3.2022, 12.9474, 2.6024, 12.0209, 2.2342]
[5.1111, 3.2561, 5.7054, 3.2559, 12.8983, 2.4571, 12.1217, 2.1595]
[5.27, 3.3477, 5.6629, 3.3967, 12.9017, 2.2418, 12.337, 2.0661]
[5.4928, 3.4778, 6.0517, 3.5189, 12.4647, 2.6032, 11.6372, 2.2321]
[5.3604, 3.1133, 5.7907, 3.0977, 12.3823, 2.4741, 11.7424, 2.1547]
[5.6098, 3.4456, 6.1799, 3.4333, 12.7068, 2.4168, 11.9892, 2.1611]
[5.2362, 3.326, 5.9505, 3.3578, 12.6766, 2.6397, 11.7, 2.1535]
[4.9559, 2.9808, 5.5521, 3.044, 12.4985, 2.6129, 11.528, 2.0202]
[5.3542, 3.144, 5.8072, 3.1353, 12.3773, 2.4628, 11.6814, 2.0811]
[5.3565, 3.4696, 6.0, 3.4762, 12.6452, 2.4386, 11.8063, 2.0307]
[5.102, 3.2986, 5.544, 3.3835, 12.6665, 2.5189, 11.8952, 2.227]
[4.7842, 2.3833, 5.2069, 2.3763, 12.6303, 2.5513, 11.8248, 2.0192]
[5.3681, 2.9948, 5.9933, 2.9526, 12.2427, 2.7638, 11.2896, 2.1308]
[5.0833, 2.8272, 5.8198, 2.8067, 12.5726, 2.859, 11.2853, 2.0932]
[5.3455, 3.243, 5.4762, 3.2604, 11.2897, 2.3187, 11.0221, 2.1007]
[4.8743, 2.979, 5.2805, 3.0173, 12.2637, 2.4196, 11.5076, 2.1129]
[4.9231, 3.3041, 5.6341, 3.3659, 13.0124, 2.3814, 12.0643, 2.1202]
[4.8409, 2.8172, 5.1345, 2.8013, 12.0098, 2.3819, 11.507, 2.0064]
[4.955, 3.0973, 5.4939, 3.1632, 12.7348, 2.501, 11.8391, 2.1137]
[5.1991, 3.272, 5.8239, 3.3042, 12.3775, 2.6313, 11.4041, 1.9435]
[4.8706, 2.7431, 5.4453, 2.7444, 12.3807, 2.6602, 11.3509, 1.9578]
[4.8309, 2.8916, 5.2034, 2.9127, 12.4327, 2.2796, 11.8414, 1.8847]
[5.2772, 3.1354, 5.6708, 3.15, 12.3843, 2.4441, 11.7778, 2.0634]
[5.0303, 3.0697, 5.5179, 3.0705, 12.6667, 2.4509, 11.9898, 2.0626]
[4.8715, 3.0288, 5.3245, 3.0807, 12.6084, 2.5567, 11.8316, 2.2066]
[5.0857, 2.898, 5.3935, 2.9348, 12.1397, 2.5149, 11.5549, 2.1869]
[4.8883, 2.801, 5.4198, 2.8015, 12.665, 2.566, 11.8056, 2.1537]
[5.1459, 2.8881, 5.8873, 2.9024, 12.5863, 2.8989, 11.3303, 2.1582]
[4.8232, 2.5446, 5.2681, 2.521, 12.5276, 2.6494, 11.7091, 2.2188]
[5.1228, 2.9503, 5.6714, 2.982, 12.2985, 2.6948, 11.294, 2.0237]
[4.8317, 2.8023, 5.519, 2.7804, 12.9579, 2.5891, 11.8817, 2.1407]
[4.3333, 2.254, 4.7263, 2.296, 12.5856, 2.572, 11.7006, 2.0322]
[5.0544, 2.9664, 5.595, 2.9892, 12.4476, 2.542, 11.5438, 2.0329]
[4.5213, 2.6945, 4.9872, 2.7151, 12.8236, 2.3914, 12.0045, 2.0738]
[4.981, 3.127, 5.4593, 3.124, 12.3448, 2.6401, 11.5694, 2.2654]
[4.8925, 3.0299, 5.3425, 3.0762, 12.7145, 2.474, 11.9441, 2.1778]
[4.528, 2.9572, 5.0388, 2.9949, 12.4678, 2.5878, 11.583, 2.1505]
[4.9938, 3.175, 5.6212, 3.1612, 13.0263, 2.4342, 12.1963, 2.1715]
[4.8233, 2.9433, 5.3862, 2.9697, 13.1872, 2.3194, 12.3074, 2.0585]
[5.0376, 3.2063, 5.6784, 3.2564, 12.9673, 2.4687, 12.0027, 2.1339]
[5.2887, 3.4655, 5.8634, 3.5272, 12.976, 2.3407, 12.1644, 2.0138]
[5.1148, 3.0707, 5.6667, 3.1527, 12.2442, 2.7661, 11.2425, 2.0189]
[4.9022, 2.8299, 5.3968, 2.8089, 12.6245, 2.4644, 11.8379, 2.0997]
[5.0272, 2.9753, 5.4615, 3.0221, 12.8198, 2.3496, 12.0916, 2.0179]
[4.9029, 3.1959, 5.3678, 3.2593, 12.8169, 2.3133, 12.1141, 2.1073]
[5.0588, 2.7926, 5.6194, 2.7339, 12.5919, 2.4764, 11.7007, 2.1122]
[5.3889, 3.0739, 5.8947, 3.0804, 12.487, 2.5367, 11.7196, 2.1245]
[4.8052, 2.5228, 5.4475, 2.4705, 12.7287, 2.6043, 11.5818, 2.0406]
[5.1835, 2.9589, 5.9412, 2.9159, 12.2141, 2.8793, 10.9254, 1.9864]
[4.7909, 2.9698, 5.306, 2.9853, 12.6438, 2.386, 11.8347, 1.9898]
[4.8696, 2.5247, 5.2821, 2.5161, 12.623, 2.6279, 11.8595, 2.2427]
[5.0769, 2.9079, 5.462, 2.9266, 12.6439, 2.3069, 11.9409, 1.9656]
[4.7712, 2.8226, 5.1923, 2.8531, 12.8521, 2.2414, 12.2433, 1.9584]
[5.3245, 3.4941, 6.1486, 3.4901, 12.8419, 2.3818, 11.7802, 1.9369]
[5.005, 3.0134, 5.5583, 3.0499, 13.1592, 2.2478, 12.4242, 1.8719]
[5.1307, 3.5477, 5.7963, 3.5989, 13.2013, 2.2406, 12.3577, 2.0096]
[5.198, 3.2953, 5.6316, 3.3173, 13.1276, 2.0467, 12.5924, 1.8146]
[5.1474, 2.9521, 5.6098, 2.904, 12.5891, 2.447, 11.9237, 2.1451]
[4.8065, 2.6811, 5.3851, 2.673, 12.9079, 2.351, 11.9651, 1.8415]
[5.1709, 3.3069, 5.6529, 3.3383, 12.538, 2.3617, 11.7969, 2.0109]
[5.056, 3.1043, 5.74, 3.0972, 12.7328, 2.5669, 11.7105, 2.0913]
[4.9845, 3.0479, 5.6129, 3.0783, 13.1879, 2.4235, 12.2939, 2.2157]
[4.9858, 2.8409, 5.48, 2.8682, 12.503, 2.6813, 11.5933, 2.2111]
[4.8842, 3.2163, 5.4481, 3.3147, 12.701, 2.4898, 11.7625, 2.009]
[5.599, 3.1296, 6.1765, 3.08, 12.1418, 2.7012, 11.2624, 2.2083]
[5.2123, 2.8743, 5.6944, 2.8501, 12.2296, 2.5892, 11.4559, 2.0788]
[4.7475, 2.9639, 5.2667, 2.9688, 13.1535, 2.1689, 12.4822, 2.0072]
[4.9565, 3.4631, 5.4425, 3.5662, 13.2438, 2.0233, 12.6795, 1.7508]
[4.5075, 2.7356, 4.9819, 2.7605, 12.5331, 2.6079, 11.6968, 2.1539]
[4.8333, 2.9695, 5.3111, 3.0172, 12.3775, 2.6908, 11.5543, 2.2071]
[4.9183, 2.7558, 5.4706, 2.7401, 12.4395, 2.7207, 11.4487, 2.2201]
[5.3315, 3.5274, 5.8431, 3.5994, 12.9546, 2.1833, 12.2196, 1.8833]
[5.3626, 3.5389, 5.8231, 3.6022, 12.5409, 2.686, 11.8335, 2.3635]
[4.9902, 3.0309, 5.4734, 3.1077, 12.6085, 2.6726, 11.7437, 2.2085]
[5.225, 3.3652, 5.5278, 3.4115, 11.9062, 2.4581, 11.3784, 2.0639]
[5.9325, 3.3509, 6.4507, 3.2794, 11.8609, 2.5222, 11.1726, 1.9666]
[5.3056, 3.2525, 5.7308, 3.2843, 12.1843, 2.6301, 11.4607, 2.222]
[4.9064, 3.049, 5.426, 3.0763, 12.6091, 2.5662, 11.7921, 2.1718]
[5.0423, 2.9544, 5.6601, 2.9443, 12.8969, 2.5534, 11.99, 2.1961]
[4.7823, 3.2441, 5.2143, 3.2917, 12.961, 2.4626, 12.3522, 2.1804]
[4.2872, 2.5646, 4.4824, 2.6104, 12.777, 2.3991, 12.3601, 2.2157]
[4.6978, 2.6161, 5.0588, 2.6483, 12.3082, 2.6504, 11.5852, 2.2056]
[5.2595, 3.2004, 5.9286, 3.242, 12.6204, 2.727, 11.6303, 2.0988]
[5.093, 2.9279, 5.6338, 2.9299, 12.6982, 2.7351, 11.8776, 2.274]
[4.5811, 2.4987, 5.0663, 2.5066, 13.2946, 2.2279, 12.625, 1.8876]
[4.8774, 2.7151, 5.3931, 2.7405, 12.7826, 2.4894, 11.857, 2.057]
[4.6845, 2.7627, 4.8896, 2.7858, 12.6622, 2.3874, 12.2721, 2.209]
[4.8115, 2.8867, 5.2718, 2.8969, 12.2503, 2.6725, 11.4594, 2.2304]
[4.7257, 2.4921, 5.1438, 2.5102, 12.7361, 2.5207, 11.913, 2.0718]
[4.6318, 2.6775, 5.1056, 2.7274, 13.3047, 2.2123, 12.4742, 2.005]
[4.8773, 3.1287, 5.4351, 3.2412, 12.8341, 2.5351, 11.8552, 2.0501]
[4.473, 2.8055, 4.7907, 2.8521, 12.6171, 2.6173, 12.0035, 2.3441]
[4.8528, 2.5241, 5.3139, 2.4754, 12.4271, 2.7059, 11.6372, 2.2464]
[5.3724, 3.0466, 5.9748, 3.0306, 12.1133, 2.7569, 11.138, 2.0353]
[4.5311, 2.6134, 5.1277, 2.6386, 12.8365, 2.6104, 11.7444, 2.0604]
[5.1067, 3.1058, 5.7552, 3.1227, 12.7095, 2.6263, 11.7314, 2.1491]
[4.5586, 2.707, 5.0559, 2.774, 13.143, 2.406, 12.2969, 2.0824]
[4.6306, 2.8504, 4.8687, 2.922, 12.6206, 2.5096, 12.1159, 2.2525]
[5.0, 3.0285, 5.5, 3.0903, 12.5164, 2.7114, 11.6472, 2.2732]
[4.4912, 3.3252, 4.81, 3.4226, 12.762, 2.4266, 12.1578, 2.2672]
[4.5973, 2.9239, 4.9449, 3.0256, 12.3951, 2.5762, 11.6195, 2.1427]
[4.9444, 3.011, 5.5478, 3.0794, 13.3905, 2.2791, 12.547, 1.9544]
[5.0847, 3.3921, 6.0, 3.4661, 13.1086, 2.4969, 11.7842, 2.0112]
[5.0457, 3.1271, 5.6836, 3.1374, 12.6624, 2.5755, 11.7307, 2.0617]
[5.4386, 3.2679, 6.2336, 3.1721, 12.4557, 2.662, 11.3531, 2.1538]
[4.9677, 2.9674, 5.4903, 2.9716, 12.3632, 2.7044, 11.5168, 2.213]
[5.2614, 3.3097, 6.0141, 3.2414, 12.9263, 2.5479, 11.9904, 2.2449]
[5.1122, 2.9343, 5.7673, 2.8686, 12.3556, 2.6655, 11.36, 2.1315]
[5.087, 3.3206, 5.7771, 3.3516, 12.7961, 2.6015, 11.843, 2.2086]
[4.8119, 2.8999, 5.3056, 2.9516, 12.9287, 2.3272, 12.0846, 1.9853]
[5.2231, 3.1347, 5.7624, 3.1565, 12.284, 2.7401, 11.3615, 2.3096]
[5.0526, 2.9375, 5.6839, 2.8821, 12.6231, 2.4706, 11.6053, 2.0193]
[4.7628, 2.811, 5.6051, 2.8391, 12.846, 2.7004, 11.3225, 2.0088]
[5.1304, 3.0515, 5.8765, 3.0323, 12.4194, 2.7664, 11.2448, 2.0618]
[5.4583, 3.4848, 6.6357, 3.3705, 12.7403, 2.8513, 11.3398, 2.1907]
[5.0769, 3.1674, 5.981, 3.1006, 12.9895, 2.5908, 11.8072, 2.0816]
[4.6169, 2.5942, 5.4602, 2.5173, 12.9289, 2.7165, 11.4427, 2.1849]
[5.4249, 3.5022, 6.025, 3.5513, 12.7348, 2.4818, 11.8934, 2.0522]
[5.0414, 3.3695, 5.8855, 3.3649, 12.6694, 2.6349, 11.5506, 2.1448]
[5.1529, 3.0717, 5.7286, 3.0865, 12.591, 2.5299, 11.6927, 2.1396]
[5.2283, 3.2956, 5.966, 3.2814, 12.7875, 2.5508, 11.7675, 2.1178]
[5.2735, 3.0004, 6.0, 3.0201, 12.4936, 2.9079, 11.3013, 2.266]
[5.0702, 3.0118, 5.7353, 3.025, 12.8109, 2.4941, 11.799, 1.9514]
[4.8967, 2.7337, 5.5116, 2.6796, 13.0956, 2.3807, 12.1965, 2.0738]
[5.2526, 3.1725, 5.8148, 3.1686, 12.6438, 2.5372, 11.8688, 2.1589]
[4.6474, 2.6392, 5.1776, 2.6757, 12.7971, 2.5279, 11.8318, 1.9266]
[4.9531, 3.0436, 5.5941, 3.1187, 13.0019, 2.3365, 12.0282, 1.84]
[5.1526, 3.1192, 5.7871, 3.0963, 12.5327, 2.5944, 11.5826, 2.0537]
[5.093, 3.0827, 5.6978, 3.1249, 12.8518, 2.5873, 11.8913, 2.2277]
[5.2, 3.4854, 5.6503, 3.5227, 12.063, 2.5527, 11.3744, 2.1034]
[4.809, 2.8923, 5.244, 2.9389, 13.1155, 2.4281, 12.4149, 2.258]
[5.1538, 3.1039, 5.837, 3.1632, 13.0018, 2.6504, 11.9412, 2.2108]
[4.8895, 2.8789, 5.3608, 2.9279, 12.9795, 2.4177, 12.1833, 2.101]
[4.8586, 3.0567, 5.6556, 3.0732, 12.8514, 2.4611, 11.6337, 2.0027]
[4.935, 3.0316, 5.6203, 3.0473, 12.8112, 2.4575, 11.7216, 2.0248]
[4.557, 2.5273, 5.1886, 2.5442, 13.0846, 2.4866, 11.9769, 2.0645]
[5.3789, 3.3956, 6.0258, 3.4303, 12.823, 2.5413, 11.8519, 2.1676]
[4.7621, 2.8552, 5.425, 2.8951, 12.8163, 2.557, 11.7094, 1.9483]
[4.84, 2.6983, 5.6121, 2.5723, 12.7704, 2.6224, 11.6028, 2.0884]
[4.8603, 2.927, 5.2468, 2.968, 12.2686, 2.5861, 11.5821, 2.1408]
[4.8186, 2.8003, 5.4529, 2.7993, 12.5622, 2.6326, 11.4809, 1.9889]
[4.801, 2.6193, 5.3013, 2.6371, 12.6668, 2.5376, 11.7684, 2.0644]
[4.8258, 2.8694, 5.363, 2.8857, 12.8041, 2.4536, 11.9599, 2.0089]
[5.44, 3.1166, 5.8915, 3.1284, 12.4935, 2.3492, 11.7748, 1.8967]
[5.0495, 2.7463, 5.5449, 2.7657, 12.3461, 2.6343, 11.4472, 2.0498]
[4.9263, 2.9495, 5.5163, 2.9795, 12.7402, 2.604, 11.7434, 2.0707]
[4.7461, 2.3836, 5.1739, 2.3789, 12.4824, 2.4982, 11.5738, 2.0202]
[5.016, 2.9236, 5.5097, 2.9868, 12.8235, 2.5867, 11.9517, 2.218]
[5.0594, 2.9679, 5.6098, 3.0273, 12.0442, 2.8598, 10.9537, 2.0463]
[4.7308, 3.0086, 5.1762, 3.1244, 13.1047, 2.4596, 12.3628, 2.1586]
[4.8429, 2.9385, 5.3248, 3.0206, 13.1258, 2.3621, 12.3332, 2.03]
[4.8396, 2.8686, 5.8267, 2.8583, 13.3976, 2.4442, 11.9508, 1.9904]
[4.9571, 3.1627, 5.5412, 3.2324, 12.9431, 2.4652, 12.0187, 2.0112]
[5.4286, 3.5896, 6.0136, 3.6196, 12.7026, 2.4073, 11.8915, 2.0695]
[4.8662, 2.9245, 5.5044, 2.9393, 12.6735, 2.6464, 11.6735, 2.2337]
[4.7718, 2.8611, 5.2209, 2.9151, 13.0126, 2.4035, 12.2779, 2.1406]
[4.6714, 2.4196, 5.1845, 2.4728, 12.8803, 2.6035, 11.8456, 2.0628]
[4.9294, 2.9417, 5.4857, 2.9386, 12.7633, 2.5611, 11.9276, 2.1674]
[5.0931, 3.0512, 5.6686, 3.0318, 12.717, 2.5454, 11.9079, 2.1024]
[5.1324, 3.1587, 5.6923, 3.1772, 12.8936, 2.4758, 12.1721, 2.1568]
[4.755, 2.7937, 5.0909, 2.8027, 12.8775, 2.1534, 12.359, 1.9311]
[4.7033, 2.4718, 4.9753, 2.4744, 12.6891, 2.2871, 12.1893, 2.0522]
[4.9391, 3.5097, 5.0455, 3.5481, 12.0124, 2.5806, 11.81, 2.4523]
[4.45, 2.9217, 4.5376, 2.9436, 11.8027, 2.5282, 11.603, 2.4464]
[4.5211, 2.7443, 4.7132, 2.8014, 12.0244, 2.3511, 11.5637, 2.0597]
[5.1327, 2.8737, 5.3556, 2.8918, 11.833, 2.369, 11.3493, 2.0279]
[4.6746, 2.9381, 5.0, 2.9459, 12.4606, 2.4765, 11.9031, 2.3096]
[4.814, 3.0392, 5.094, 3.0438, 12.4007, 2.4735, 11.9207, 2.2899]
[4.7167, 2.281, 4.9444, 2.2845, 12.2917, 2.4399, 11.7784, 2.1618]
[4.2692, 2.3868, 4.5444, 2.4411, 12.9779, 2.0627, 12.5186, 1.7864]
[4.6857, 3.3218, 5.0, 3.3951, 12.3423, 2.5322, 11.7469, 2.2238]
[4.699, 2.5885, 5.2134, 2.5031, 12.7907, 2.394, 12.0725, 2.0593]
[5.18, 3.1949, 5.6982, 3.201, 12.3663, 2.5326, 11.6033, 2.0539]
[4.7416, 2.9526, 5.3099, 2.9544, 12.5987, 2.5456, 11.7452, 2.0622]
[4.5442, 3.0188, 4.9508, 3.0787, 12.9523, 2.4134, 12.297, 2.1659]
[4.8493, 2.9478, 5.4322, 2.9758, 12.9661, 2.5753, 12.106, 2.2139]
[4.9259, 2.9322, 5.2335, 2.9809, 13.0198, 2.1573, 12.4443, 1.9991]
[5.2103, 2.9667, 5.8161, 2.9635, 12.4986, 2.6322, 11.5843, 2.0852]
[4.7422, 3.0188, 5.1545, 3.0457, 12.2142, 2.4601, 11.4877, 1.9871]
[4.8571, 2.4859, 5.3333, 2.3428, 11.8862, 2.7493, 11.1261, 2.1796]
